lux|418.0|2014-12-26 17:08:01
thermo1|8.93|2014-12-26 17:08:20
thermo2|5.68|2014-12-26 17:08:32
thermo3|5.37|2014-12-26 17:08:40
lux|425.0|2014-12-26 17:18:02
thermo1|8.93|2014-12-26 17:18:21
thermo2|6.12|2014-12-26 17:18:33
thermo3|6.12|2014-12-26 17:18:41
lux|434.0|2014-12-26 17:28:02
thermo1|8.93|2014-12-26 17:28:21
thermo2|7.18|2014-12-26 17:28:32
thermo3|7.93|2014-12-26 17:28:41
lux|437.0|2014-12-26 17:38:04
thermo1|8.93|2014-12-26 17:38:21
thermo2|7.81|2014-12-26 17:38:33
thermo3|8.62|2014-12-26 17:38:41
lux|440.0|2014-12-26 17:48:04
thermo1|8.93|2014-12-26 17:48:21
thermo2|8.25|2014-12-26 17:48:34
thermo3|8.87|2014-12-26 17:48:42
lux|447.0|2014-12-26 17:58:05
thermo1|8.93|2014-12-26 17:58:22
thermo2|8.56|2014-12-26 17:58:34
thermo3|9.0|2014-12-26 17:58:42
lux|449.0|2014-12-26 18:08:06
thermo1|8.93|2014-12-26 18:08:22
thermo2|8.87|2014-12-26 18:08:34
thermo3|9.37|2014-12-26 18:08:43
lux|466.0|2014-12-26 18:18:07
thermo1|8.93|2014-12-26 18:18:23
thermo2|9.06|2014-12-26 18:18:35
thermo3|9.81|2014-12-26 18:18:44
lux|491.0|2014-12-26 18:28:08
thermo1|8.93|2014-12-26 18:28:24
thermo2|9.31|2014-12-26 18:28:35
thermo3|9.75|2014-12-26 18:28:44
lux||2014-12-26 19:04:56
thermo1||2014-12-26 19:05:06
thermo2||2014-12-26 19:05:14
thermo3||2014-12-26 19:05:24
lux|766.0|2014-12-26 19:19:42
thermo1|8.93|2014-12-26 19:20:00
thermo2|14.0|2014-12-26 19:20:12
thermo3|10.56|2014-12-26 19:20:24
lux|512.0|2014-12-26 19:29:43
thermo1|9.0|2014-12-26 19:30:01
thermo2|11.56|2014-12-26 19:30:12
thermo3|11.0|2014-12-26 19:30:25
lux|574.0|2014-12-26 19:39:43
thermo1|9.06|2014-12-26 19:40:01
thermo2|11.31|2014-12-26 19:40:13
thermo3|11.56|2014-12-26 19:40:25
lux|698.0|2014-12-26 19:49:43
thermo1|9.12|2014-12-26 19:50:02
thermo2|12.5|2014-12-26 19:50:13
thermo3|11.25|2014-12-26 19:50:25
lux|603.0|2014-12-26 19:59:44
thermo1|9.12|2014-12-26 20:00:02
thermo2|11.43|2014-12-26 20:00:14
thermo3|11.25|2014-12-26 20:00:26
lux|439.0|2014-12-26 20:09:44
thermo1|9.12|2014-12-26 20:10:02
thermo2|11.31|2014-12-26 20:10:15
thermo3|11.25|2014-12-26 20:10:26
lux|600.0|2014-12-26 20:19:44
thermo1|9.25|2014-12-26 20:20:02
thermo2|11.68|2014-12-26 20:20:15
thermo3|11.87|2014-12-26 20:20:26
lux|612.0|2014-12-26 20:29:44
thermo1|9.25|2014-12-26 20:30:03
thermo2|11.43|2014-12-26 20:30:16
thermo3|14.18|2014-12-26 20:30:26
lux|554.0|2014-12-26 20:39:45
thermo1|9.31|2014-12-26 20:40:04
thermo2|13.93|2014-12-26 20:40:16
thermo3|12.25|2014-12-26 20:40:27
lux|722.0|2014-12-26 20:49:45
thermo1|9.37|2014-12-26 20:50:04
thermo2|12.68|2014-12-26 20:50:16
thermo3|12.18|2014-12-26 20:50:27
lux|717.0|2014-12-26 20:59:45
thermo1|9.43|2014-12-26 21:00:05
thermo2|12.25|2014-12-26 21:00:17
thermo3|15.06|2014-12-26 21:00:28
lux|817.0|2014-12-26 21:09:46
thermo1|9.5|2014-12-26 21:10:06
thermo2|13.68|2014-12-26 21:10:17
thermo3|15.68|2014-12-26 21:10:29
lux|861.0|2014-12-26 21:19:47
thermo1|9.68|2014-12-26 21:20:06
thermo2|14.56|2014-12-26 21:20:17
thermo3|20.56|2014-12-26 21:20:29
lux|798.0|2014-12-26 21:29:47
thermo1|9.87|2014-12-26 21:30:06
thermo2|17.68|2014-12-26 21:30:18
thermo3|17.12|2014-12-26 21:30:30
lux|847.0|2014-12-26 21:39:48
thermo1|10.06|2014-12-26 21:40:06
thermo2|18.68|2014-12-26 21:40:18
thermo3|21.12|2014-12-26 21:40:31
lux|778.0|2014-12-26 21:49:48
thermo1|10.31|2014-12-26 21:50:07
thermo2|18.12|2014-12-26 21:50:18
thermo3|19.43|2014-12-26 21:50:31
lux|825.0|2014-12-26 21:59:49
thermo1|10.56|2014-12-26 22:00:07
thermo2|18.87|2014-12-26 22:00:19
thermo3|22.12|2014-12-26 22:00:32
lux|758.0|2014-12-26 22:09:49
thermo1|10.81|2014-12-26 22:10:07
thermo2|19.87|2014-12-26 22:10:19
thermo3|18.68|2014-12-26 22:10:33
lux|751.0|2014-12-26 22:19:49
thermo1|11.06|2014-12-26 22:20:08
thermo2|19.37|2014-12-26 22:20:19
thermo3|19.43|2014-12-26 22:20:33
lux|764.0|2014-12-26 22:29:50
thermo1|11.25|2014-12-26 22:30:08
thermo2|18.43|2014-12-26 22:30:20
thermo3|21.25|2014-12-26 22:30:33
lux|759.0|2014-12-26 22:39:50
thermo1|11.5|2014-12-26 22:40:08
thermo2|19.56|2014-12-26 22:40:20
thermo3|17.81|2014-12-26 22:40:34
lux|691.0|2014-12-26 22:49:50
thermo1|11.68|2014-12-26 22:50:09
thermo2|18.18|2014-12-26 22:50:21
thermo3|18.5|2014-12-26 22:50:34
lux|437.0|2014-12-26 22:59:51
thermo1|11.87|2014-12-26 23:00:09
thermo2|17.75|2014-12-26 23:00:21
thermo3|14.87|2014-12-26 23:00:34
lux|693.0|2014-12-26 23:09:51
thermo1|12.0|2014-12-26 23:10:10
thermo2|16.93|2014-12-26 23:10:21
thermo3|23.12|2014-12-26 23:10:34
lux|687.0|2014-12-26 23:19:52
thermo1|12.25|2014-12-26 23:20:10
thermo2|18.0|2014-12-26 23:20:22
thermo3|17.43|2014-12-26 23:20:35
lux|639.0|2014-12-26 23:29:52
thermo1|12.43|2014-12-26 23:30:10
thermo2|19.06|2014-12-26 23:30:22
thermo3|12.68|2014-12-26 23:30:36
lux|559.0|2014-12-26 23:39:52
thermo1|12.5|2014-12-26 23:40:11
thermo2|18.68|2014-12-26 23:40:22
thermo3|11.93|2014-12-26 23:40:36
lux|444.0|2014-12-26 23:49:53
thermo1|12.56|2014-12-26 23:50:11
thermo2|16.37|2014-12-26 23:50:22
thermo3|11.62|2014-12-26 23:50:37
lux|360.0|2014-12-26 23:59:53
thermo1|12.56|2014-12-27 00:00:11
