thermo1|15.37|2014-12-11 15:42:39
thermo2|14.81|2014-12-11 15:42:42
thermo3|16.81|2014-12-11 15:42:47
lux|800.0|2014-12-11 15:52:36
thermo1|15.37|2014-12-11 15:52:40
thermo2|14.93|2014-12-11 15:52:43
thermo3|16.81|2014-12-11 15:52:47
lux|776.0|2014-12-11 16:02:37
thermo1|15.31|2014-12-11 16:02:41
thermo2|14.93|2014-12-11 16:02:44
thermo3|16.81|2014-12-11 16:02:48
lux|795.0|2014-12-11 16:12:37
thermo1|15.25|2014-12-11 16:12:41
thermo2|15.12|2014-12-11 16:12:44
thermo3|16.75|2014-12-11 16:12:49
lux|771.0|2014-12-11 16:22:38
thermo1|15.25|2014-12-11 16:22:41
thermo2|15.0|2014-12-11 16:22:45
thermo3|16.75|2014-12-11 16:22:49
lux|778.0|2014-12-11 16:32:39
thermo1|15.12|2014-12-11 16:32:42
thermo2|14.81|2014-12-11 16:32:45
thermo3|16.68|2014-12-11 16:32:50
lux|873.0|2014-12-11 16:42:39
thermo1|15.06|2014-12-11 16:42:42
thermo2|14.56|2014-12-11 16:42:46
thermo3|16.68|2014-12-11 16:42:51
lux|898.0|2014-12-11 16:52:40
thermo1|15.0|2014-12-11 16:52:43
thermo2|14.37|2014-12-11 16:52:47
thermo3|16.62|2014-12-11 16:52:52
lux|893.0|2014-12-11 17:02:40
thermo1|14.87|2014-12-11 17:02:44
thermo2|14.31|2014-12-11 17:02:47
thermo3|16.62|2014-12-11 17:02:52
lux|874.0|2014-12-11 17:12:41
thermo1|14.81|2014-12-11 17:12:44
thermo2|14.25|2014-12-11 17:12:48
thermo3|16.56|2014-12-11 17:12:53
lux|913.0|2014-12-11 17:22:41
thermo1|14.68|2014-12-11 17:22:45
thermo2|14.18|2014-12-11 17:22:48
thermo3|16.5|2014-12-11 17:22:54
lux|897.0|2014-12-11 17:32:42
thermo1|14.68|2014-12-11 17:32:46
thermo2|14.0|2014-12-11 17:32:49
thermo3|16.43|2014-12-11 17:32:54
lux|915.0|2014-12-11 17:42:43
thermo1|14.5|2014-12-11 17:42:46
thermo2|13.87|2014-12-11 17:42:50
thermo3|16.37|2014-12-11 17:42:55
lux|926.0|2014-12-11 17:52:44
thermo1|14.43|2014-12-11 17:52:47
thermo2|13.68|2014-12-11 17:52:50
thermo3|16.25|2014-12-11 17:52:55
lux|923.0|2014-12-11 18:02:44
thermo1|14.25|2014-12-11 18:02:48
thermo2|13.43|2014-12-11 18:02:51
thermo3|16.18|2014-12-11 18:02:56
lux|930.0|2014-12-11 18:12:45
thermo1|14.12|2014-12-11 18:12:49
thermo2|13.68|2014-12-11 18:12:52
thermo3|16.12|2014-12-11 18:12:57
lux|931.0|2014-12-11 18:22:45
thermo1|14.06|2014-12-11 18:22:49
thermo2|13.56|2014-12-11 18:22:52
thermo3|16.06|2014-12-11 18:22:57
lux|942.0|2014-12-11 18:32:46
thermo1|14.0|2014-12-11 18:32:50
thermo2|13.62|2014-12-11 18:32:53
